"","LOCID","LOCAL_INTERVAL_TIME","KWH","DTE","HR"
"5060","000018594EL000","2017-02-22 16:45:00.0",0.023,"2017/02/22","16:45"
"5061","000018594EL000","2017-02-22 17:00:00.0",0.023,"2017/02/22","17:00"
"5062","000018594EL000","2017-02-22 17:15:00.0",0.024,"2017/02/22","17:15"
"5063","000018594EL000","2017-02-22 17:30:00.0",0.021,"2017/02/22","17:30"
"5064","000018594EL000","2017-02-22 17:45:00.0",0.036,"2017/02/22","17:45"
"5065","000018594EL000","2017-02-22 18:00:00.0",0.041,"2017/02/22","18:00"
"5066","000018594EL000","2017-02-22 18:15:00.0",0.169,"2017/02/22","18:15"
"5067","000018594EL000","2017-02-22 18:30:00.0",0.321,"2017/02/22","18:30"
"5068","000018594EL000","2017-02-22 18:45:00.0",0.085,"2017/02/22","18:45"
"5069","000018594EL000","2017-02-22 19:00:00.0",0.067,"2017/02/22","19:00"
"5070","000018594EL000","2017-02-22 19:15:00.0",0.08,"2017/02/22","19:15"
"5071","000018594EL000","2017-02-22 19:30:00.0",0.061,"2017/02/22","19:30"
"5072","000018594EL000","2017-02-22 19:45:00.0",0.079,"2017/02/22","19:45"
"5073","000018594EL000","2017-02-22 20:00:00.0",0.184,"2017/02/22","20:00"
"5074","000018594EL000","2017-02-22 20:15:00.0",0.098,"2017/02/22","20:15"
"5075","000018594EL000","2017-02-22 20:30:00.0",0.038,"2017/02/22","20:30"
"5076","000018594EL000","2017-02-22 20:45:00.0",0.108,"2017/02/22","20:45"
"5077","000018594EL000","2017-02-22 21:00:00.0",0.081,"2017/02/22","21:00"
"5078","000018594EL000","2017-02-22 21:15:00.0",0.071,"2017/02/22","21:15"
"5079","000018594EL000","2017-02-22 21:30:00.0",0.072,"2017/02/22","21:30"
"5080","000018594EL000","2017-02-22 21:45:00.0",0.035,"2017/02/22","21:45"
"5081","000018594EL000","2017-02-22 22:00:00.0",0.022,"2017/02/22","22:00"
"5082","000018594EL000","2017-02-22 22:15:00.0",0.041,"2017/02/22","22:15"
"5083","000018594EL000","2017-02-22 22:30:00.0",0.033,"2017/02/22","22:30"
"5084","000018594EL000","2017-02-22 22:45:00.0",0.054,"2017/02/22","22:45"
"5085","000018594EL000","2017-02-22 23:00:00.0",0.08,"2017/02/22","23:00"
"5086","000018594EL000","2017-02-22 23:15:00.0",0.07,"2017/02/22","23:15"
"5087","000018594EL000","2017-02-22 23:30:00.0",0.058,"2017/02/22","23:30"
"5088","000018594EL000","2017-02-22 23:45:00.0",0.039,"2017/02/22","23:45"
"5089","000018594EL000","2017-02-23 00:00:00.0",0.052,"2017/02/23","00:00"
"5090","000018594EL000","2017-02-23 00:15:00.0",0.072,"2017/02/23","00:15"
"5091","000018594EL000","2017-02-23 00:30:00.0",0.039,"2017/02/23","00:30"
"5092","000018594EL000","2017-02-23 00:45:00.0",0.045,"2017/02/23","00:45"
"5093","000018594EL000","2017-02-23 01:00:00.0",0.046,"2017/02/23","01:00"
"5094","000018594EL000","2017-02-23 01:15:00.0",0.081,"2017/02/23","01:15"
"5095","000018594EL000","2017-02-23 01:30:00.0",0.052,"2017/02/23","01:30"
"5096","000018594EL000","2017-02-23 01:45:00.0",0.076,"2017/02/23","01:45"
"5097","000018594EL000","2017-02-23 02:00:00.0",0.034,"2017/02/23","02:00"
"5098","000018594EL000","2017-02-23 02:15:00.0",0.037,"2017/02/23","02:15"
"5099","000018594EL000","2017-02-23 02:30:00.0",0.021,"2017/02/23","02:30"
"5100","000018594EL000","2017-02-23 02:45:00.0",0.031,"2017/02/23","02:45"
"5101","000018594EL000","2017-02-23 03:00:00.0",0.025,"2017/02/23","03:00"
"5102","000018594EL000","2017-02-23 03:15:00.0",0.027,"2017/02/23","03:15"
"5103","000018594EL000","2017-02-23 03:30:00.0",0.061,"2017/02/23","03:30"
"5104","000018594EL000","2017-02-23 03:45:00.0",0.075,"2017/02/23","03:45"
"5105","000018594EL000","2017-02-23 04:00:00.0",0.062,"2017/02/23","04:00"
"5106","000018594EL000","2017-02-23 04:15:00.0",0.055,"2017/02/23","04:15"
"5107","000018594EL000","2017-02-23 04:30:00.0",0.041,"2017/02/23","04:30"
"5108","000018594EL000","2017-02-23 04:45:00.0",0.02,"2017/02/23","04:45"
"5109","000018594EL000","2017-02-23 05:00:00.0",0.034,"2017/02/23","05:00"
"5110","000018594EL000","2017-02-23 05:15:00.0",0.019,"2017/02/23","05:15"
"5111","000018594EL000","2017-02-23 05:30:00.0",0.034,"2017/02/23","05:30"
"5112","000018594EL000","2017-02-23 05:45:00.0",0.017,"2017/02/23","05:45"
"5113","000018594EL000","2017-02-23 06:00:00.0",0.085,"2017/02/23","06:00"
"5114","000018594EL000","2017-02-23 06:15:00.0",0.049,"2017/02/23","06:15"
"5115","000018594EL000","2017-02-23 06:30:00.0",0.068,"2017/02/23","06:30"
"5116","000018594EL000","2017-02-23 06:45:00.0",0.03,"2017/02/23","06:45"
"5117","000018594EL000","2017-02-23 07:00:00.0",0.041,"2017/02/23","07:00"
"5118","000018594EL000","2017-02-23 07:15:00.0",0.019,"2017/02/23","07:15"
"5119","000018594EL000","2017-02-23 07:30:00.0",0.074,"2017/02/23","07:30"
"5120","000018594EL000","2017-02-23 07:45:00.0",0.101,"2017/02/23","07:45"
"5121","000018594EL000","2017-02-23 08:00:00.0",0.098,"2017/02/23","08:00"
"5122","000018594EL000","2017-02-23 08:15:00.0",0.045,"2017/02/23","08:15"
"5123","000018594EL000","2017-02-23 08:30:00.0",0.062,"2017/02/23","08:30"
"5124","000018594EL000","2017-02-23 08:45:00.0",0.063,"2017/02/23","08:45"
"5125","000018594EL000","2017-02-23 09:00:00.0",0.049,"2017/02/23","09:00"
"5126","000018594EL000","2017-02-23 09:15:00.0",0.042,"2017/02/23","09:15"
"5127","000018594EL000","2017-02-23 09:30:00.0",0.02,"2017/02/23","09:30"
"5128","000018594EL000","2017-02-23 09:45:00.0",0.027,"2017/02/23","09:45"
"5129","000018594EL000","2017-02-23 10:00:00.0",0.018,"2017/02/23","10:00"
"5130","000018594EL000","2017-02-23 10:15:00.0",0.031,"2017/02/23","10:15"
"5131","000018594EL000","2017-02-23 10:30:00.0",0.031,"2017/02/23","10:30"
"5132","000018594EL000","2017-02-23 10:45:00.0",0.065,"2017/02/23","10:45"
"5133","000018594EL000","2017-02-23 11:00:00.0",0.04,"2017/02/23","11:00"
"5134","000018594EL000","2017-02-23 11:15:00.0",0.048,"2017/02/23","11:15"
"5135","000018594EL000","2017-02-23 11:30:00.0",0.013,"2017/02/23","11:30"
"5136","000018594EL000","2017-02-23 11:45:00.0",0.075,"2017/02/23","11:45"
"5137","000018594EL000","2017-02-23 12:00:00.0",0.05,"2017/02/23","12:00"
"5138","000018594EL000","2017-02-23 12:15:00.0",0.055,"2017/02/23","12:15"
"5139","000018594EL000","2017-02-23 12:30:00.0",0.022,"2017/02/23","12:30"
"5140","000018594EL000","2017-02-23 12:45:00.0",0.033,"2017/02/23","12:45"
"5141","000018594EL000","2017-02-23 13:00:00.0",0.013,"2017/02/23","13:00"
"5142","000018594EL000","2017-02-23 13:15:00.0",0.033,"2017/02/23","13:15"
"5143","000018594EL000","2017-02-23 13:30:00.0",0.013,"2017/02/23","13:30"
"5144","000018594EL000","2017-02-23 13:45:00.0",0.032,"2017/02/23","13:45"
"5145","000018594EL000","2017-02-23 14:00:00.0",0.013,"2017/02/23","14:00"
"5146","000018594EL000","2017-02-23 14:15:00.0",0.032,"2017/02/23","14:15"
"5147","000018594EL000","2017-02-23 14:30:00.0",0.016,"2017/02/23","14:30"
"5148","000018594EL000","2017-02-23 14:45:00.0",0.042,"2017/02/23","14:45"
"5149","000018594EL000","2017-02-23 15:00:00.0",0.033,"2017/02/23","15:00"
"5150","000018594EL000","2017-02-23 15:15:00.0",0.033,"2017/02/23","15:15"
"5151","000018594EL000","2017-02-23 15:30:00.0",0.108,"2017/02/23","15:30"
"5152","000018594EL000","2017-02-23 15:45:00.0",0.019,"2017/02/23","15:45"
"5153","000018594EL000","2017-02-23 16:00:00.0",0.042,"2017/02/23","16:00"
"5154","000018594EL000","2017-02-23 16:15:00.0",0.04,"2017/02/23","16:15"
"5155","000018594EL000","2017-02-23 16:30:00.0",0.04,"2017/02/23","16:30"
"5156","000018594EL000","2017-02-23 16:45:00.0",0.015,"2017/02/23","16:45"
"5157","000018594EL000","2017-02-23 17:00:00.0",0.081,"2017/02/23","17:00"
"5158","000018594EL000","2017-02-23 17:15:00.0",0.062,"2017/02/23","17:15"
"5159","000018594EL000","2017-02-23 17:30:00.0",0.068,"2017/02/23","17:30"
"5160","000018594EL000","2017-02-23 17:45:00.0",0.072,"2017/02/23","17:45"
"5161","000018594EL000","2017-02-23 18:00:00.0",0.041,"2017/02/23","18:00"
"5162","000018594EL000","2017-02-23 18:15:00.0",0.084,"2017/02/23","18:15"
"5163","000018594EL000","2017-02-23 18:30:00.0",0.063,"2017/02/23","18:30"
"5164","000018594EL000","2017-02-23 18:45:00.0",0.43,"2017/02/23","18:45"
"5165","000018594EL000","2017-02-23 19:00:00.0",0.413,"2017/02/23","19:00"
"5166","000018594EL000","2017-02-23 19:15:00.0",0.25,"2017/02/23","19:15"
"5167","000018594EL000","2017-02-23 19:30:00.0",0.166,"2017/02/23","19:30"
"5168","000018594EL000","2017-02-23 19:45:00.0",0.284,"2017/02/23","19:45"
"5169","000018594EL000","2017-02-23 20:00:00.0",0.092,"2017/02/23","20:00"
"5170","000018594EL000","2017-02-23 20:15:00.0",0.147,"2017/02/23","20:15"
"5171","000018594EL000","2017-02-23 20:30:00.0",0.364,"2017/02/23","20:30"
"5172","000018594EL000","2017-02-23 20:45:00.0",0.157,"2017/02/23","20:45"
"5173","000018594EL000","2017-02-23 21:00:00.0",0.049,"2017/02/23","21:00"
"5174","000018594EL000","2017-02-23 21:15:00.0",0.026,"2017/02/23","21:15"
"5175","000018594EL000","2017-02-23 21:30:00.0",0.044,"2017/02/23","21:30"
"5176","000018594EL000","2017-02-23 21:45:00.0",0.021,"2017/02/23","21:45"
"5177","000018594EL000","2017-02-23 22:00:00.0",0.041,"2017/02/23","22:00"
"5178","000018594EL000","2017-02-23 22:15:00.0",0.022,"2017/02/23","22:15"
"5179","000018594EL000","2017-02-23 22:30:00.0",0.043,"2017/02/23","22:30"
"5180","000018594EL000","2017-02-23 22:45:00.0",0.043,"2017/02/23","22:45"
"5181","000018594EL000","2017-02-23 23:00:00.0",0.083,"2017/02/23","23:00"
"5182","000018594EL000","2017-02-23 23:15:00.0",0.056,"2017/02/23","23:15"
"5183","000018594EL000","2017-02-23 23:30:00.0",0.053,"2017/02/23","23:30"
"5184","000018594EL000","2017-02-23 23:45:00.0",0.026,"2017/02/23","23:45"
"5185","000018594EL000","2017-02-24 00:00:00.0",0.043,"2017/02/24","00:00"
"5186","000018594EL000","2017-02-24 00:15:00.0",0.061,"2017/02/24","00:15"
"5187","000018594EL000","2017-02-24 00:30:00.0",0.043,"2017/02/24","00:30"
"5188","000018594EL000","2017-02-24 00:45:00.0",0.026,"2017/02/24","00:45"
"5189","000018594EL000","2017-02-24 01:00:00.0",0.034,"2017/02/24","01:00"
"5190","000018594EL000","2017-02-24 01:15:00.0",0.059,"2017/02/24","01:15"
"5191","000018594EL000","2017-02-24 01:30:00.0",0.074,"2017/02/24","01:30"
"5192","000018594EL000","2017-02-24 01:45:00.0",0.056,"2017/02/24","01:45"
"5193","000018594EL000","2017-02-24 02:00:00.0",0.05,"2017/02/24","02:00"
"5194","000018594EL000","2017-02-24 02:15:00.0",0.027,"2017/02/24","02:15"
"5195","000018594EL000","2017-02-24 02:30:00.0",0.03,"2017/02/24","02:30"
"5196","000018594EL000","2017-02-24 02:45:00.0",0.03,"2017/02/24","02:45"
"5197","000018594EL000","2017-02-24 03:00:00.0",0.03,"2017/02/24","03:00"
"5198","000018594EL000","2017-02-24 03:15:00.0",0.029,"2017/02/24","03:15"
"5199","000018594EL000","2017-02-24 03:30:00.0",0.065,"2017/02/24","03:30"
"5200","000018594EL000","2017-02-24 03:45:00.0",0.071,"2017/02/24","03:45"
"5201","000018594EL000","2017-02-24 04:00:00.0",0.06,"2017/02/24","04:00"
"5202","000018594EL000","2017-02-24 04:15:00.0",0.049,"2017/02/24","04:15"
"5203","000018594EL000","2017-02-24 04:30:00.0",0.031,"2017/02/24","04:30"
"5204","000018594EL000","2017-02-24 04:45:00.0",0.029,"2017/02/24","04:45"
"5205","000018594EL000","2017-02-24 05:00:00.0",0.028,"2017/02/24","05:00"
"5206","000018594EL000","2017-02-24 05:15:00.0",0.032,"2017/02/24","05:15"
"5207","000018594EL000","2017-02-24 05:30:00.0",0.028,"2017/02/24","05:30"
"5208","000018594EL000","2017-02-24 05:45:00.0",0.086,"2017/02/24","05:45"
"5209","000018594EL000","2017-02-24 06:00:00.0",0.125,"2017/02/24","06:00"
"5210","000018594EL000","2017-02-24 06:15:00.0",0.071,"2017/02/24","06:15"
"5211","000018594EL000","2017-02-24 06:30:00.0",0.069,"2017/02/24","06:30"
"5212","000018594EL000","2017-02-24 06:45:00.0",0.046,"2017/02/24","06:45"
"5213","000018594EL000","2017-02-24 07:00:00.0",0.045,"2017/02/24","07:00"
"5214","000018594EL000","2017-02-24 07:15:00.0",0.017,"2017/02/24","07:15"
"5215","000018594EL000","2017-02-24 07:30:00.0",0.059,"2017/02/24","07:30"
"5216","000018594EL000","2017-02-24 07:45:00.0",0.176,"2017/02/24","07:45"
"5217","000018594EL000","2017-02-24 08:00:00.0",0.13,"2017/02/24","08:00"
"5218","000018594EL000","2017-02-24 08:15:00.0",0.13,"2017/02/24","08:15"
"5219","000018594EL000","2017-02-24 08:30:00.0",0.098,"2017/02/24","08:30"
"5220","000018594EL000","2017-02-24 08:45:00.0",0.035,"2017/02/24","08:45"
"5221","000018594EL000","2017-02-24 09:00:00.0",0.097,"2017/02/24","09:00"
"5222","000018594EL000","2017-02-24 09:15:00.0",0.128,"2017/02/24","09:15"
"5223","000018594EL000","2017-02-24 09:30:00.0",0.36,"2017/02/24","09:30"
"5224","000018594EL000","2017-02-24 09:45:00.0",0.195,"2017/02/24","09:45"
"5225","000018594EL000","2017-02-24 10:00:00.0",0.029,"2017/02/24","10:00"
"5226","000018594EL000","2017-02-24 10:15:00.0",0.02,"2017/02/24","10:15"
"5227","000018594EL000","2017-02-24 10:30:00.0",0.026,"2017/02/24","10:30"
"5228","000018594EL000","2017-02-24 10:45:00.0",0.021,"2017/02/24","10:45"
"5229","000018594EL000","2017-02-24 11:00:00.0",0.028,"2017/02/24","11:00"
"5230","000018594EL000","2017-02-24 11:15:00.0",0.021,"2017/02/24","11:15"
"5231","000018594EL000","2017-02-24 11:30:00.0",0.025,"2017/02/24","11:30"
"5232","000018594EL000","2017-02-24 11:45:00.0",0.081,"2017/02/24","11:45"
"5233","000018594EL000","2017-02-24 12:00:00.0",0.071,"2017/02/24","12:00"
"5234","000018594EL000","2017-02-24 12:15:00.0",0.052,"2017/02/24","12:15"
"5235","000018594EL000","2017-02-24 12:30:00.0",0.034,"2017/02/24","12:30"
"5236","000018594EL000","2017-02-24 12:45:00.0",0.023,"2017/02/24","12:45"
"5237","000018594EL000","2017-02-24 13:00:00.0",0.023,"2017/02/24","13:00"
"5238","000018594EL000","2017-02-24 13:15:00.0",0.025,"2017/02/24","13:15"
"5239","000018594EL000","2017-02-24 13:30:00.0",0.023,"2017/02/24","13:30"
"5240","000018594EL000","2017-02-24 13:45:00.0",0.023,"2017/02/24","13:45"
"5241","000018594EL000","2017-02-24 14:00:00.0",0.023,"2017/02/24","14:00"
"5242","000018594EL000","2017-02-24 14:15:00.0",0.042,"2017/02/24","14:15"
"5243","000018594EL000","2017-02-24 14:30:00.0",0.067,"2017/02/24","14:30"
"5244","000018594EL000","2017-02-24 14:45:00.0",0.056,"2017/02/24","14:45"
"5245","000018594EL000","2017-02-24 15:00:00.0",0.044,"2017/02/24","15:00"
"5246","000018594EL000","2017-02-24 15:15:00.0",0.023,"2017/02/24","15:15"
"5247","000018594EL000","2017-02-24 15:30:00.0",0.049,"2017/02/24","15:30"
"5248","000018594EL000","2017-02-24 15:45:00.0",0.028,"2017/02/24","15:45"
"5249","000018594EL000","2017-02-24 16:00:00.0",0.023,"2017/02/24","16:00"
"5250","000018594EL000","2017-02-24 16:15:00.0",0.023,"2017/02/24","16:15"
"5251","000018594EL000","2017-02-24 16:30:00.0",0.034,"2017/02/24","16:30"
"5252","000018594EL000","2017-02-24 16:45:00.0",0.07,"2017/02/24","16:45"
"5253","000018594EL000","2017-02-24 17:00:00.0",0.057,"2017/02/24","17:00"
"5254","000018594EL000","2017-02-24 17:15:00.0",0.046,"2017/02/24","17:15"
"5255","000018594EL000","2017-02-24 17:30:00.0",0.027,"2017/02/24","17:30"
"5256","000018594EL000","2017-02-24 17:45:00.0",0.041,"2017/02/24","17:45"
"5257","000018594EL000","2017-02-24 18:00:00.0",0.043,"2017/02/24","18:00"
"5258","000018594EL000","2017-02-24 18:15:00.0",0.187,"2017/02/24","18:15"
"5259","000018594EL000","2017-02-24 18:30:00.0",0.166,"2017/02/24","18:30"
"5260","000018594EL000","2017-02-24 18:45:00.0",0.061,"2017/02/24","18:45"
"5261","000018594EL000","2017-02-24 19:00:00.0",0.294,"2017/02/24","19:00"
"5262","000018594EL000","2017-02-24 19:15:00.0",0.399,"2017/02/24","19:15"
"5263","000018594EL000","2017-02-24 19:30:00.0",0.051,"2017/02/24","19:30"
"5264","000018594EL000","2017-02-24 19:45:00.0",0.127,"2017/02/24","19:45"
"5265","000018594EL000","2017-02-24 20:00:00.0",0.225,"2017/02/24","20:00"
"5266","000018594EL000","2017-02-24 20:15:00.0",0.078,"2017/02/24","20:15"
"5267","000018594EL000","2017-02-24 20:30:00.0",0.048,"2017/02/24","20:30"
"5268","000018594EL000","2017-02-24 20:45:00.0",0.074,"2017/02/24","20:45"
"5269","000018594EL000","2017-02-24 21:00:00.0",0.082,"2017/02/24","21:00"
"5270","000018594EL000","2017-02-24 21:15:00.0",0.047,"2017/02/24","21:15"
"5271","000018594EL000","2017-02-24 21:30:00.0",0.056,"2017/02/24","21:30"
"5272","000018594EL000","2017-02-24 21:45:00.0",0.059,"2017/02/24","21:45"
"5273","000018594EL000","2017-02-24 22:00:00.0",0.101,"2017/02/24","22:00"
"5274","000018594EL000","2017-02-24 22:15:00.0",0.063,"2017/02/24","22:15"
"5275","000018594EL000","2017-02-24 22:30:00.0",0.09,"2017/02/24","22:30"
"5276","000018594EL000","2017-02-24 22:45:00.0",0.043,"2017/02/24","22:45"
"5277","000018594EL000","2017-02-24 23:00:00.0",0.052,"2017/02/24","23:00"
"5278","000018594EL000","2017-02-24 23:15:00.0",0.051,"2017/02/24","23:15"
"5279","000018594EL000","2017-02-24 23:30:00.0",0.028,"2017/02/24","23:30"
"5280","000018594EL000","2017-02-24 23:45:00.0",0.037,"2017/02/24","23:45"
"5281","000018594EL000","2017-02-25 00:00:00.0",0.049,"2017/02/25","00:00"
"5282","000018594EL000","2017-02-25 00:15:00.0",0.08,"2017/02/25","00:15"
"5283","000018594EL000","2017-02-25 00:30:00.0",0.055,"2017/02/25","00:30"
"5284","000018594EL000","2017-02-25 00:45:00.0",0.071,"2017/02/25","00:45"
"5285","000018594EL000","2017-02-25 01:00:00.0",0.038,"2017/02/25","01:00"
"5286","000018594EL000","2017-02-25 01:15:00.0",0.04,"2017/02/25","01:15"
"5287","000018594EL000","2017-02-25 01:30:00.0",0.017,"2017/02/25","01:30"
"5288","000018594EL000","2017-02-25 01:45:00.0",0.036,"2017/02/25","01:45"
"5289","000018594EL000","2017-02-25 02:00:00.0",0.039,"2017/02/25","02:00"
"5290","000018594EL000","2017-02-25 02:15:00.0",0.077,"2017/02/25","02:15"
"5291","000018594EL000","2017-02-25 02:30:00.0",0.06,"2017/02/25","02:30"
"5292","000018594EL000","2017-02-25 02:45:00.0",0.059,"2017/02/25","02:45"
"5293","000018594EL000","2017-02-25 03:00:00.0",0.03,"2017/02/25","03:00"
"5294","000018594EL000","2017-02-25 03:15:00.0",0.037,"2017/02/25","03:15"
"5295","000018594EL000","2017-02-25 03:30:00.0",0.016,"2017/02/25","03:30"
"5296","000018594EL000","2017-02-25 03:45:00.0",0.053,"2017/02/25","03:45"
"5297","000018594EL000","2017-02-25 04:00:00.0",0.06,"2017/02/25","04:00"
"5298","000018594EL000","2017-02-25 04:15:00.0",0.075,"2017/02/25","04:15"
"5299","000018594EL000","2017-02-25 04:30:00.0",0.042,"2017/02/25","04:30"
"5300","000018594EL000","2017-02-25 04:45:00.0",0.054,"2017/02/25","04:45"
"5301","000018594EL000","2017-02-25 05:00:00.0",0.014,"2017/02/25","05:00"
"5302","000018594EL000","2017-02-25 05:15:00.0",0.041,"2017/02/25","05:15"
"5303","000018594EL000","2017-02-25 05:30:00.0",0.049,"2017/02/25","05:30"
"5304","000018594EL000","2017-02-25 05:45:00.0",0.086,"2017/02/25","05:45"
"5305","000018594EL000","2017-02-25 06:00:00.0",0.052,"2017/02/25","06:00"
"5306","000018594EL000","2017-02-25 06:15:00.0",0.068,"2017/02/25","06:15"
"5307","000018594EL000","2017-02-25 06:30:00.0",0.033,"2017/02/25","06:30"
"5308","000018594EL000","2017-02-25 06:45:00.0",0.041,"2017/02/25","06:45"
"5309","000018594EL000","2017-02-25 07:00:00.0",0.011,"2017/02/25","07:00"
"5310","000018594EL000","2017-02-25 07:15:00.0",0.042,"2017/02/25","07:15"
"5311","000018594EL000","2017-02-25 07:30:00.0",0.242,"2017/02/25","07:30"
"5312","000018594EL000","2017-02-25 07:45:00.0",0.255,"2017/02/25","07:45"
"5313","000018594EL000","2017-02-25 08:00:00.0",0.101,"2017/02/25","08:00"
"5314","000018594EL000","2017-02-25 08:15:00.0",0.25,"2017/02/25","08:15"
"5315","000018594EL000","2017-02-25 08:30:00.0",0.083,"2017/02/25","08:30"
"5316","000018594EL000","2017-02-25 08:45:00.0",0.048,"2017/02/25","08:45"
"5317","000018594EL000","2017-02-25 09:00:00.0",0.049,"2017/02/25","09:00"
"5318","000018594EL000","2017-02-25 09:15:00.0",0.295,"2017/02/25","09:15"
"5319","000018594EL000","2017-02-25 09:30:00.0",0.352,"2017/02/25","09:30"
"5320","000018594EL000","2017-02-25 09:45:00.0",0.103,"2017/02/25","09:45"
"5321","000018594EL000","2017-02-25 10:00:00.0",0.09,"2017/02/25","10:00"
"5322","000018594EL000","2017-02-25 10:15:00.0",0.043,"2017/02/25","10:15"
"5323","000018594EL000","2017-02-25 10:30:00.0",0.041,"2017/02/25","10:30"
"5324","000018594EL000","2017-02-25 10:45:00.0",0.032,"2017/02/25","10:45"
"5325","000018594EL000","2017-02-25 11:00:00.0",0.039,"2017/02/25","11:00"
"5326","000018594EL000","2017-02-25 11:15:00.0",0.03,"2017/02/25","11:15"
"5327","000018594EL000","2017-02-25 11:30:00.0",0.114,"2017/02/25","11:30"
"5328","000018594EL000","2017-02-25 11:45:00.0",0.03,"2017/02/25","11:45"
